WorkOrderId,ProjectId,Status,Severity,SystemArea,HoursOpen,OpenedDate
4485,1091,Open,Low,Comms,76,2025-11-19
4486,334,Blocked,Low,Hydraulics,110,2025-12-07
4487,790,Open,High,Power,82,2026-05-11
4488,727,Closed,Critical,Software,54,2025-08-25
4489,81,Open,Low,Software,22,2025-07-06
4490,448,Open,Medium,Power,18,2025-08-08
4491,616,Blocked,Low,Avionics,119,2026-05-16
4492,642,Blocked,Critical,Software,89,2025-11-07
4493,547,Closed,Medium,Hull,67,2026-01-25
4494,855,In Progress,Low,Hull,58,2025-09-25
4495,1169,In Progress,Medium,Hydraulics,31,2026-01-08
4496,674,Blocked,Critical,Hydraulics,3,2026-06-08
4497,192,Blocked,High,Power,58,2026-03-09
4498,807,Open,Critical,Hull,112,2026-01-22
4499,359,Open,High,Comms,54,2025-11-02
4500,577,Open,Low,Hydraulics,10,2026-05-22
4501,1095,Open,High,Comms,84,2025-06-27
4502,998,In Progress,Medium,Comms,53,2025-10-03
4503,755,In Progress,Medium,Power,82,2025-12-25
4504,877,Blocked,High,Power,55,2026-06-07
4505,131,Open,Medium,Hydraulics,98,2026-04-10
4506,1110,Closed,High,Hull,87,2025-08-09
4507,356,Blocked,Critical,Power,87,2026-04-21
4508,107,In Progress,Low,Comms,66,2025-10-01
4509,235,In Progress,High,Power,28,2026-03-06
4510,696,In Progress,High,Power,81,2025-10-16
4511,881,Closed,Medium,Comms,83,2026-05-09
4512,5,Open,Critical,Hydraulics,101,2026-05-19
4513,1038,Closed,High,Power,109,2026-01-18
4514,150,Blocked,Medium,Avionics,60,2025-12-16
4515,560,Blocked,Low,Avionics,48,2026-06-11
4516,1098,Blocked,Medium,Avionics,98,2025-09-22
4517,709,Blocked,High,Hull,92,2025-10-04
4518,720,In Progress,Low,Avionics,52,2026-05-14
4519,48,Open,Critical,Avionics,80,2026-06-06
4520,715,In Progress,Critical,Comms,57,2025-07-16
4521,319,In Progress,High,Avionics,30,2026-03-09
4522,244,Blocked,High,Hull,40,2026-02-21
4523,467,Blocked,High,Hydraulics,71,2026-04-03
4524,34,Blocked,High,Comms,3,2026-02-22
4525,126,In Progress,Medium,Avionics,74,2025-07-02
4526,727,Closed,Low,Software,64,2026-05-28
4527,498,Blocked,Low,Comms,25,2025-12-01
4528,1192,Open,Low,Hydraulics,98,2026-01-16
4529,557,In Progress,Medium,Comms,80,2026-02-22
4530,326,In Progress,Critical,Avionics,115,2026-04-14
4531,678,Blocked,High,Comms,45,2026-01-17
4532,784,Blocked,Medium,Software,64,2025-07-20
4533,761,Blocked,Critical,Comms,119,2025-07-16
4534,907,In Progress,Medium,Software,32,2025-08-06
4535,1189,In Progress,High,Avionics,4,2025-08-22
4536,1185,Open,High,Software,65,2026-03-18
4537,1042,Closed,High,Software,57,2025-10-19
4538,1087,Open,Medium,Comms,109,2025-07-22
4539,1159,Closed,High,Hydraulics,93,2025-08-06
4540,1044,Closed,Medium,Software,26,2026-02-21
4541,25,Closed,Low,Power,81,2025-10-24
4542,1071,Closed,High,Comms,89,2025-09-01
4543,37,Blocked,Critical,Power,112,2025-12-20
4544,860,Blocked,Medium,Comms,96,2025-06-28
4545,773,Open,Critical,Hydraulics,117,2025-10-01
4546,321,Open,Critical,Software,104,2025-07-26
4547,1040,Blocked,Critical,Software,58,2025-11-05
4548,673,Open,Low,Comms,17,2025-10-16
4549,71,Blocked,Critical,Comms,117,2026-06-15
4550,260,Blocked,Low,Hull,102,2025-12-12
4551,1199,Closed,Low,Power,27,2025-06-17
4552,1190,Closed,Low,Power,118,2025-12-30
4553,1092,Closed,High,Hull,25,2026-05-13
4554,344,In Progress,Low,Power,81,2025-12-15
4555,524,Open,High,Comms,62,2025-10-30
4556,483,Closed,Low,Avionics,117,2026-01-27
4557,1109,Open,Low,Avionics,24,2026-03-18
4558,119,Closed,Medium,Hull,117,2025-08-31
4559,369,Closed,Low,Software,104,2025-08-13
4560,518,Closed,Medium,Avionics,82,2026-03-08
4561,804,Closed,Critical,Power,62,2025-06-26
4562,136,Closed,Low,Comms,74,2025-09-13
4563,451,In Progress,High,Hull,44,2026-03-21
4564,861,In Progress,High,Comms,91,2025-12-03
4565,52,Open,Medium,Comms,116,2026-03-16
4566,395,Open,Low,Avionics,95,2025-09-12
4567,792,In Progress,Low,Hydraulics,12,2025-11-19
4568,677,Open,Medium,Avionics,108,2026-05-31
4569,1009,Open,High,Comms,50,2026-05-04
4570,774,In Progress,High,Avionics,71,2025-10-07
4571,774,Blocked,Low,Hydraulics,72,2025-09-24
4572,482,Closed,Low,Hull,18,2026-02-04
4573,435,Blocked,Medium,Hull,108,2025-07-15
4574,517,Closed,High,Avionics,5,2025-07-09
4575,780,Closed,Low,Avionics,56,2026-04-07
4576,931,Closed,Medium,Hull,68,2025-09-01
4577,1089,Open,Medium,Power,16,2025-09-04
4578,1113,Open,Low,Avionics,59,2025-09-09
4579,330,Blocked,Low,Hull,80,2026-05-23
4580,1092,Open,Low,Comms,13,2026-04-07
4581,935,Blocked,Low,Hull,35,2026-04-09
4582,953,Blocked,Critical,Software,81,2025-09-13
4583,759,Blocked,Critical,Hull,76,2026-03-05
4584,44,In Progress,Medium,Hull,81,2026-06-01
4585,945,Blocked,High,Hull,120,2025-12-09
4586,171,In Progress,Low,Comms,106,2025-07-07
4587,990,Closed,High,Power,21,2025-10-24
4588,445,Open,Low,Power,41,2025-10-20
4589,439,Blocked,Medium,Hydraulics,4,2025-08-19
4590,541,Open,Medium,Hull,109,2026-01-29
4591,67,Open,Low,Hydraulics,51,2026-05-06
4592,960,Blocked,High,Power,58,2025-09-26
4593,712,Closed,Medium,Power,102,2025-10-19
4594,184,In Progress,Critical,Software,18,2026-06-02
4595,700,Open,Low,Hull,110,2025-11-17
4596,289,Open,Medium,Hydraulics,108,2025-08-10
4597,715,Open,Medium,Hull,103,2025-09-24
4598,359,In Progress,Critical,Comms,32,2025-07-21
4599,60,Blocked,Low,Software,120,2025-08-05
4600,27,Open,Critical,Avionics,22,2026-02-14
4601,753,Blocked,Low,Power,90,2025-07-16
4602,475,Closed,Low,Power,88,2025-10-24
4603,952,In Progress,Critical,Avionics,13,2026-06-09
4604,274,Open,Critical,Comms,52,2026-05-26
4605,1058,Open,Low,Software,68,2025-12-17
4606,195,Closed,Critical,Hull,30,2025-12-23
4607,753,Open,Medium,Power,20,2026-03-12
4608,857,In Progress,Critical,Comms,58,2025-08-17
4609,235,Open,Low,Hull,98,2025-08-31
4610,14,Closed,Critical,Software,83,2025-12-08
4611,888,Closed,High,Comms,107,2025-07-30
4612,630,Blocked,Low,Hull,114,2025-07-27
4613,482,Blocked,High,Hull,71,2026-05-19
4614,1166,In Progress,High,Comms,60,2026-03-24
4615,598,Blocked,Medium,Hydraulics,41,2025-12-04
4616,941,Closed,Critical,Software,75,2026-02-13
4617,1167,Closed,Critical,Hydraulics,88,2025-11-28
4618,1173,Open,High,Hull,81,2025-07-08
4619,791,In Progress,Low,Comms,21,2025-12-15
4620,511,Open,Critical,Avionics,34,2026-01-29
4621,35,Open,High,Comms,57,2026-02-18
4622,158,Open,High,Software,79,2026-06-06
4623,779,In Progress,Medium,Hydraulics,8,2026-02-09
4624,629,Closed,Critical,Hydraulics,44,2026-02-08
4625,858,Open,Low,Power,82,2026-04-20
4626,706,In Progress,Medium,Software,100,2025-10-04
4627,597,Closed,Low,Hydraulics,119,2026-05-10
4628,1188,Closed,Low,Hydraulics,71,2026-04-11
4629,1043,Blocked,Low,Comms,90,2025-10-04
4630,837,Open,Critical,Comms,107,2026-04-14
4631,396,Open,Low,Power,11,2025-12-05
4632,1070,Blocked,Medium,Hydraulics,36,2026-02-10
4633,1163,Closed,Medium,Hydraulics,42,2026-06-03
4634,892,Closed,Low,Hull,79,2025-07-12
4635,510,Closed,High,Hydraulics,38,2025-09-09
4636,534,Closed,Low,Hull,50,2025-07-27
4637,296,Closed,Low,Comms,38,2026-04-08
4638,495,Closed,Low,Power,64,2026-02-25
4639,618,In Progress,Medium,Hydraulics,51,2025-11-15
4640,1082,Blocked,Medium,Software,62,2025-12-26
4641,50,Blocked,Medium,Avionics,54,2025-12-11
4642,346,Blocked,Low,Power,34,2025-07-29
4643,1078,Closed,Medium,Hydraulics,57,2025-07-02
4644,977,In Progress,Medium,Avionics,111,2025-10-03
4645,384,Open,High,Hydraulics,86,2025-11-05
4646,1148,Closed,Critical,Hull,29,2025-10-02
4647,545,Blocked,Low,Avionics,80,2026-01-22
4648,906,Blocked,High,Hull,55,2026-04-05
4649,699,In Progress,Medium,Power,52,2026-05-06
4650,822,Open,High,Hull,76,2026-01-11
4651,365,Closed,Low,Power,10,2025-09-27
4652,945,In Progress,Low,Power,89,2025-11-20
4653,295,Blocked,High,Power,83,2025-09-29
4654,931,Blocked,Low,Avionics,81,2025-12-21
4655,48,Closed,High,Power,88,2026-03-02
4656,682,Closed,Low,Hull,54,2026-04-07
4657,640,Blocked,Critical,Avionics,29,2026-04-05
4658,1118,Open,Medium,Hydraulics,59,2025-06-22
4659,893,Closed,Low,Software,99,2026-04-25
4660,482,Blocked,Medium,Software,37,2026-01-05
4661,1108,In Progress,Medium,Power,47,2025-10-20
4662,260,Open,High,Hull,112,2026-03-03
4663,32,Blocked,Medium,Hydraulics,40,2025-08-05
4664,221,Closed,Critical,Comms,107,2025-08-25
4665,723,Closed,High,Avionics,104,2025-08-24
4666,537,Open,Low,Comms,99,2026-04-06
4667,1186,Open,Low,Comms,13,2025-10-22
4668,600,In Progress,Critical,Software,83,2026-04-19
4669,163,In Progress,Medium,Power,67,2025-12-13
4670,513,Open,High,Comms,13,2025-07-12
4671,276,Closed,Critical,Avionics,18,2025-08-12
4672,907,Open,Critical,Power,50,2025-10-06
4673,1028,In Progress,High,Software,1,2025-07-27
4674,197,Blocked,Critical,Power,63,2025-06-19
4675,1168,Open,High,Software,1,2025-09-10
4676,394,In Progress,Low,Hydraulics,73,2026-03-29
4677,92,Blocked,Critical,Avionics,78,2026-04-10
4678,797,Blocked,High,Avionics,20,2026-05-22
4679,1158,Closed,Medium,Hull,33,2025-12-22
4680,660,Closed,Medium,Comms,41,2026-04-20
4681,1137,In Progress,Critical,Software,2,2025-06-28
4682,346,Closed,Medium,Power,54,2025-09-16
4683,366,Open,Critical,Avionics,71,2026-06-08
4684,17,Open,High,Comms,112,2026-05-23
4685,247,Open,Low,Comms,32,2026-05-08
4686,1,Blocked,Low,Hydraulics,59,2026-03-04
4687,1102,Closed,Medium,Software,95,2025-10-07
4688,982,In Progress,Medium,Avionics,117,2026-06-03
4689,391,Closed,Low,Avionics,8,2025-07-02
4690,1111,Closed,Low,Software,95,2026-02-08
4691,349,In Progress,Medium,Comms,76,2026-04-13
4692,958,Closed,Critical,Hydraulics,15,2026-01-14
4693,751,Open,High,Power,109,2026-01-29
4694,139,Closed,Low,Avionics,108,2026-03-09
4695,260,In Progress,Critical,Software,85,2026-02-21
4696,342,In Progress,High,Comms,72,2025-07-29
4697,838,Blocked,Medium,Software,99,2026-04-12
4698,487,In Progress,High,Comms,113,2026-02-14
4699,800,Closed,Medium,Comms,84,2026-04-11
4700,552,Blocked,High,Software,12,2025-09-05
4701,109,In Progress,Medium,Hydraulics,47,2026-02-13
4702,744,Closed,High,Hydraulics,115,2026-03-03
4703,1056,Blocked,Medium,Hull,84,2025-10-21
4704,442,Closed,Low,Avionics,85,2025-08-08
4705,55,Blocked,High,Software,63,2026-01-15
4706,749,Open,Medium,Comms,82,2026-03-31
4707,307,Open,Critical,Power,93,2025-08-18
4708,1199,Blocked,Low,Avionics,55,2026-05-07
4709,959,In Progress,High,Comms,6,2026-04-27
4710,384,Open,Critical,Power,43,2026-05-05
4711,540,Open,Low,Software,79,2026-06-12
4712,248,In Progress,Critical,Software,36,2025-12-06
4713,691,Closed,High,Power,76,2026-02-22
4714,528,Open,Low,Software,112,2026-06-02
4715,357,In Progress,Critical,Software,117,2025-07-01
4716,1059,Blocked,Critical,Comms,70,2026-05-01
4717,46,In Progress,Critical,Avionics,107,2025-08-21
4718,115,Blocked,Low,Hull,103,2026-06-12
4719,43,Closed,Low,Power,111,2025-10-26
4720,431,Closed,High,Power,88,2025-08-03
4721,301,Blocked,Medium,Power,105,2025-08-16
4722,766,Open,Critical,Comms,89,2025-12-31
4723,1121,Closed,High,Software,94,2025-09-10
4724,28,Open,Low,Power,89,2026-03-06
4725,1152,In Progress,Low,Hydraulics,49,2025-11-03
4726,313,In Progress,High,Power,80,2026-03-23
4727,585,Open,Critical,Avionics,18,2025-12-27
4728,707,Open,Low,Hull,115,2025-12-26
4729,919,Blocked,Medium,Comms,35,2025-10-01
4730,871,Blocked,Low,Hull,89,2025-11-03
4731,993,Blocked,Medium,Software,62,2026-04-22
4732,993,Closed,High,Hull,32,2025-07-29
4733,112,Blocked,Medium,Hull,17,2026-04-22
4734,1099,Open,Low,Comms,8,2026-04-28
4735,76,In Progress,Critical,Power,83,2025-09-29
4736,943,Open,High,Software,2,2026-04-28
4737,541,Open,Medium,Comms,20,2025-08-22
4738,322,Open,Medium,Power,100,2026-04-08
4739,1155,Blocked,Critical,Hull,32,2026-04-13
4740,440,In Progress,Critical,Software,109,2026-05-10
4741,984,Blocked,Critical,Hull,47,2026-01-27
4742,732,In Progress,High,Power,66,2025-07-23
4743,848,Closed,High,Software,47,2025-07-31
4744,51,Closed,Critical,Power,65,2025-12-11
4745,977,Closed,Medium,Power,112,2026-01-10
4746,1045,Open,Critical,Hydraulics,6,2026-04-01
4747,106,In Progress,Low,Power,46,2025-11-16
4748,535,Blocked,Critical,Power,109,2025-07-08
4749,511,Blocked,Medium,Hull,80,2025-11-11
4750,1044,In Progress,High,Software,34,2025-12-27
4751,1042,Blocked,High,Hull,1,2026-03-09
4752,588,Blocked,Low,Power,5,2025-10-28
4753,674,In Progress,Critical,Hydraulics,62,2026-03-05
4754,83,Blocked,Critical,Comms,14,2026-03-28
4755,135,Closed,Low,Comms,16,2025-08-22
4756,406,Blocked,Critical,Comms,79,2026-05-29
4757,714,Blocked,High,Hydraulics,23,2025-08-27
4758,1178,In Progress,Low,Hydraulics,114,2025-11-19
4759,311,Open,High,Software,86,2025-09-12
4760,943,Open,Critical,Avionics,67,2026-06-12
4761,12,Closed,Low,Hull,90,2025-07-06
4762,944,In Progress,High,Hull,7,2026-02-23
4763,541,Blocked,Low,Software,20,2026-05-11
4764,899,Blocked,Low,Hydraulics,88,2025-10-19
4765,852,Closed,High,Power,78,2025-11-07
4766,421,Closed,High,Hull,90,2026-06-05
4767,1059,Closed,Medium,Avionics,51,2025-08-28
4768,186,Closed,Critical,Hull,40,2026-03-14
4769,648,Blocked,Low,Hydraulics,11,2026-03-30
4770,849,In Progress,High,Comms,9,2026-05-30
4771,916,Open,Low,Power,25,2026-05-23
4772,133,Closed,Medium,Avionics,48,2026-02-25
4773,653,Blocked,Critical,Avionics,18,2025-10-22
4774,1089,Blocked,High,Software,48,2026-04-21
4775,1102,Closed,Critical,Software,42,2025-09-25
4776,767,In Progress,Low,Hull,67,2025-07-19
4777,186,Open,Medium,Hull,67,2026-06-06
4778,496,In Progress,Critical,Avionics,101,2025-11-20
4779,1066,Blocked,Medium,Software,118,2026-04-09
4780,629,In Progress,Low,Comms,31,2026-03-27
4781,536,In Progress,High,Hydraulics,23,2026-02-04
4782,758,In Progress,Low,Power,45,2025-10-09
4783,654,Open,Critical,Avionics,99,2026-05-10
4784,785,Closed,Medium,Power,99,2025-11-03
4785,426,Open,High,Power,77,2025-11-15
4786,258,In Progress,Critical,Hydraulics,64,2025-12-04
4787,113,In Progress,Medium,Avionics,60,2026-03-26
4788,526,In Progress,Low,Software,96,2026-05-23
4789,153,Closed,Low,Avionics,100,2026-03-11
4790,993,In Progress,Critical,Power,36,2025-09-17
4791,426,Blocked,Medium,Comms,54,2026-01-27
4792,5,Closed,Medium,Hydraulics,32,2026-05-25
4793,751,Blocked,Critical,Avionics,91,2025-09-26
4794,827,Closed,Medium,Avionics,104,2026-03-04
4795,351,In Progress,High,Avionics,47,2025-10-06
4796,181,In Progress,High,Power,110,2025-06-23
4797,196,In Progress,Critical,Comms,26,2026-05-24
4798,781,Open,High,Power,94,2026-04-17
4799,639,In Progress,High,Hull,7,2026-04-18
4800,291,Blocked,Medium,Power,84,2025-07-27
4801,964,In Progress,Medium,Power,5,2026-03-21
4802,655,In Progress,High,Avionics,98,2026-06-03
4803,831,Open,Low,Hydraulics,79,2025-09-21
4804,35,Blocked,Low,Power,84,2025-11-27
4805,1088,Closed,Medium,Power,109,2025-09-23
4806,339,Blocked,Medium,Avionics,65,2026-03-11
4807,1008,Blocked,Low,Hull,72,2025-06-23
4808,462,Blocked,Medium,Power,46,2025-12-07
4809,823,Blocked,Medium,Software,72,2025-12-19
4810,130,Blocked,Medium,Hydraulics,79,2025-08-21
4811,1155,Blocked,Critical,Software,102,2026-06-01
4812,798,Open,Low,Power,92,2025-08-09
4813,737,In Progress,Critical,Hydraulics,117,2026-04-22
4814,1075,Closed,Low,Software,95,2026-05-26
4815,258,Closed,Critical,Avionics,74,2026-02-22
4816,592,Blocked,Low,Power,59,2026-02-23
4817,759,Open,Low,Hull,104,2025-09-06
4818,645,Blocked,Low,Hull,87,2025-11-20
4819,803,Blocked,High,Software,77,2026-03-25
4820,80,Blocked,Critical,Software,120,2025-08-16
4821,813,In Progress,Critical,Hydraulics,26,2026-03-10
4822,347,In Progress,High,Avionics,33,2026-04-30
4823,492,Open,Low,Hull,31,2025-09-01
4824,132,Open,Low,Hull,110,2025-09-10
4825,1155,Open,Critical,Comms,109,2025-10-15
4826,505,In Progress,Critical,Power,76,2025-07-29
4827,161,Blocked,Low,Comms,19,2025-09-25
4828,102,Closed,Medium,Avionics,18,2025-12-05
4829,296,In Progress,Medium,Software,53,2025-11-11
4830,248,Open,High,Comms,99,2025-12-02
4831,270,Blocked,High,Power,18,2026-06-16
4832,299,In Progress,High,Hydraulics,37,2026-06-16
4833,492,In Progress,Low,Hydraulics,89,2025-11-23
4834,270,Open,Low,Avionics,13,2025-07-02
4835,391,Closed,Medium,Software,78,2026-02-09
4836,351,Blocked,Medium,Comms,31,2025-06-30
4837,682,Closed,Low,Software,13,2026-05-06
4838,478,In Progress,High,Hydraulics,78,2026-01-21
4839,661,Open,Critical,Comms,63,2026-04-24
4840,842,Blocked,Medium,Comms,90,2025-07-31
4841,1064,Closed,High,Comms,63,2026-05-10
4842,770,Open,High,Software,97,2025-08-15
4843,931,Blocked,Critical,Hydraulics,49,2026-03-11
4844,142,Open,High,Software,25,2025-12-16
4845,1,Open,Critical,Software,7,2026-03-18
4846,804,In Progress,Medium,Hull,8,2026-01-30
4847,264,In Progress,Critical,Avionics,93,2026-01-31
4848,685,Closed,Critical,Comms,21,2025-08-31
4849,864,Closed,Low,Comms,120,2025-10-05
4850,406,In Progress,Critical,Software,19,2026-02-14
4851,597,Closed,High,Comms,58,2025-07-18
4852,932,In Progress,Medium,Comms,39,2025-07-07
4853,398,Open,Medium,Power,56,2025-11-08
4854,341,In Progress,Medium,Hydraulics,21,2026-01-17
4855,1086,In Progress,Medium,Software,93,2026-02-18
4856,170,Blocked,Medium,Hydraulics,93,2026-06-03
4857,335,Blocked,Medium,Software,4,2026-05-09
4858,789,Closed,Medium,Comms,4,2025-07-18
4859,1190,Open,High,Comms,88,2025-10-11
4860,197,Blocked,High,Avionics,22,2026-02-27
4861,638,In Progress,High,Hydraulics,76,2026-02-03
4862,318,Blocked,High,Hull,57,2026-02-18
4863,54,In Progress,Medium,Comms,83,2025-07-04
4864,714,Blocked,Low,Hull,117,2025-06-23
4865,321,In Progress,Medium,Comms,59,2025-12-09
4866,571,Blocked,Low,Hydraulics,110,2025-12-15
4867,701,In Progress,Medium,Comms,67,2025-10-18
4868,916,Open,High,Comms,116,2025-10-14
4869,45,In Progress,High,Avionics,75,2026-05-28
4870,549,Closed,High,Power,74,2025-09-02
4871,708,In Progress,Low,Power,104,2025-12-19
4872,977,In Progress,Medium,Hydraulics,95,2026-03-22
4873,392,Open,Low,Hull,1,2026-03-12
4874,1146,Open,Critical,Software,56,2026-01-04
4875,622,Closed,High,Comms,59,2026-05-25
4876,584,Blocked,Critical,Hydraulics,96,2025-12-13
4877,201,In Progress,High,Comms,47,2026-02-14
4878,780,Open,High,Software,82,2025-12-30
4879,781,In Progress,Medium,Hull,109,2025-09-25
4880,2,Blocked,Medium,Hydraulics,87,2025-11-05
4881,756,Open,High,Avionics,96,2026-05-23
4882,128,Blocked,High,Comms,53,2025-10-11
4883,365,Open,High,Hydraulics,55,2025-07-25
4884,836,Closed,Critical,Comms,65,2025-08-28
4885,54,Open,High,Comms,41,2025-12-31
4886,1165,Blocked,Critical,Hull,5,2025-09-14
4887,509,Closed,Medium,Power,22,2025-10-28
4888,592,In Progress,High,Comms,20,2026-06-12
4889,49,Blocked,Critical,Power,109,2026-02-18
4890,461,Closed,Medium,Comms,9,2026-04-24
4891,605,Blocked,Medium,Avionics,90,2026-01-03
4892,426,Open,Critical,Power,20,2025-10-07
4893,546,Open,Medium,Avionics,78,2026-01-27
4894,134,Closed,High,Software,32,2025-08-14
4895,62,In Progress,High,Comms,10,2025-11-11
4896,382,Blocked,Medium,Hydraulics,95,2025-09-27
4897,823,Closed,High,Power,57,2025-10-12
4898,1125,Open,Critical,Hull,57,2025-07-03
4899,781,Blocked,High,Hydraulics,65,2025-12-05
4900,848,Open,Medium,Hull,85,2026-04-08
4901,62,Open,Critical,Comms,6,2026-06-02
4902,142,Open,Low,Hydraulics,38,2025-11-27
4903,594,Blocked,Low,Hull,78,2025-09-08
4904,609,Open,Medium,Avionics,95,2026-04-30
4905,1043,Blocked,Critical,Comms,76,2026-02-13
4906,41,Blocked,Low,Power,75,2025-07-11
4907,143,Open,Low,Hull,22,2025-11-18
4908,394,Blocked,Low,Software,23,2025-08-26
4909,64,In Progress,High,Avionics,92,2025-07-03
4910,849,Open,High,Power,11,2025-10-02
4911,267,Open,Low,Hull,6,2026-03-08
4912,563,Open,Medium,Avionics,103,2026-01-09
4913,713,Open,High,Hydraulics,12,2025-07-17
4914,747,Blocked,Critical,Avionics,50,2025-12-06
4915,851,Closed,Low,Hull,104,2025-09-10
4916,733,Blocked,Low,Avionics,34,2026-01-31
4917,1070,Blocked,Medium,Avionics,43,2025-12-28
4918,826,Blocked,Low,Avionics,35,2026-05-03
4919,270,Closed,Critical,Avionics,88,2025-08-16
4920,320,Blocked,Low,Hydraulics,70,2026-02-08
4921,796,Open,Low,Power,16,2025-12-04
4922,241,Closed,Low,Hydraulics,111,2025-11-16
4923,965,Blocked,Low,Hydraulics,97,2026-03-26
4924,758,Blocked,Medium,Avionics,5,2026-03-09
4925,805,Closed,Low,Power,2,2026-01-23
4926,522,In Progress,Critical,Power,45,2026-01-27
4927,442,Open,Low,Hull,26,2025-06-17
4928,1023,In Progress,Low,Hydraulics,1,2026-02-25
4929,899,Blocked,Medium,Comms,5,2025-10-04
4930,1118,Blocked,High,Comms,96,2025-12-18
4931,363,Open,High,Software,67,2026-01-27
